uniprot_id,elm,pathway_id,display_name
O43683,LIG_APCC_ABBA_1,R-HSA-68877.1,Mitotic Prometaphase
O43683,LIG_GLEBS_BUB3_1,R-HSA-2467813.1,Separation of Sister Chromatids
O43683,LIG_GLEBS_BUB3_1,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
O43683,LIG_GLEBS_BUB3_1,R-HSA-5663220.1,RHO GTPases Activate Formins
O43683,LIG_GLEBS_BUB3_1,R-HSA-68877.1,Mitotic Prometaphase
O60216,CLV_Separin_Metazoa,R-HSA-1221632.1,Meiotic synapsis
O60216,CLV_Separin_Metazoa,R-HSA-2467813.1,Separation of Sister Chromatids
O60216,CLV_Separin_Metazoa,R-HSA-2468052.1,Establishment of Sister Chromatid Cohesion
O60216,CLV_Separin_Metazoa,R-HSA-2470946.1,Cohesin Loading onto Chromatin
O60216,CLV_Separin_Metazoa,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
O60216,CLV_Separin_Metazoa,R-HSA-3108214.1,SUMOylation of DNA damage response and repair proteins
O60566,DEG_APCC_KENBOX_2,R-HSA-141430.1,Inactivation of APC/C via direct inhibition of the APC/C complex
O60566,DEG_APCC_KENBOX_2,R-HSA-174184.1,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
O60566,DEG_APCC_KENBOX_2,R-HSA-176409.1,APC/C:Cdc20 mediated degradation of mitotic proteins
O60566,DEG_APCC_KENBOX_2,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
O60566,DEG_APCC_KENBOX_2,R-HSA-2467813.1,Separation of Sister Chromatids
O60566,DEG_APCC_KENBOX_2,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
O60566,DEG_APCC_KENBOX_2,R-HSA-5663220.1,RHO GTPases Activate Formins
O60566,DEG_APCC_KENBOX_2,R-HSA-68877.1,Mitotic Prometaphase
O60566,DEG_APCC_KENBOX_2,R-HSA-141430.1,Inactivation of APC/C via direct inhibition of the APC/C complex
O60566,DEG_APCC_KENBOX_2,R-HSA-174184.1,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
O60566,DEG_APCC_KENBOX_2,R-HSA-176409.1,APC/C:Cdc20 mediated degradation of mitotic proteins
O60566,DEG_APCC_KENBOX_2,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
O60566,DEG_APCC_KENBOX_2,R-HSA-2467813.1,Separation of Sister Chromatids
O60566,DEG_APCC_KENBOX_2,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
O60566,DEG_APCC_KENBOX_2,R-HSA-5663220.1,RHO GTPases Activate Formins
O60566,DEG_APCC_KENBOX_2,R-HSA-68877.1,Mitotic Prometaphase
O60566,DOC_PP2A_B56_1,R-HSA-141430.1,Inactivation of APC/C via direct inhibition of the APC/C complex
O60566,DOC_PP2A_B56_1,R-HSA-174184.1,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
O60566,DOC_PP2A_B56_1,R-HSA-176409.1,APC/C:Cdc20 mediated degradation of mitotic proteins
O60566,DOC_PP2A_B56_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
O60566,DOC_PP2A_B56_1,R-HSA-2467813.1,Separation of Sister Chromatids
O60566,DOC_PP2A_B56_1,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
O60566,DOC_PP2A_B56_1,R-HSA-5663220.1,RHO GTPases Activate Formins
O60566,DOC_PP2A_B56_1,R-HSA-68877.1,Mitotic Prometaphase
O60566,LIG_APCC_ABBA_1,R-HSA-141430.1,Inactivation of APC/C via direct inhibition of the APC/C complex
O60566,LIG_APCC_ABBA_1,R-HSA-174184.1,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
O60566,LIG_APCC_ABBA_1,R-HSA-176409.1,APC/C:Cdc20 mediated degradation of mitotic proteins
O60566,LIG_APCC_ABBA_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
O60566,LIG_APCC_ABBA_1,R-HSA-2467813.1,Separation of Sister Chromatids
O60566,LIG_APCC_ABBA_1,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
O60566,LIG_APCC_ABBA_1,R-HSA-5663220.1,RHO GTPases Activate Formins
O60566,LIG_APCC_ABBA_1,R-HSA-68877.1,Mitotic Prometaphase
O60566,LIG_APCC_ABBA_1,R-HSA-141430.1,Inactivation of APC/C via direct inhibition of the APC/C complex
O60566,LIG_APCC_ABBA_1,R-HSA-174184.1,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
O60566,LIG_APCC_ABBA_1,R-HSA-176409.1,APC/C:Cdc20 mediated degradation of mitotic proteins
O60566,LIG_APCC_ABBA_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
O60566,LIG_APCC_ABBA_1,R-HSA-2467813.1,Separation of Sister Chromatids
O60566,LIG_APCC_ABBA_1,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
O60566,LIG_APCC_ABBA_1,R-HSA-5663220.1,RHO GTPases Activate Formins
O60566,LIG_APCC_ABBA_1,R-HSA-68877.1,Mitotic Prometaphase
O60566,LIG_APCC_ABBA_1,R-HSA-141430.1,Inactivation of APC/C via direct inhibition of the APC/C complex
O60566,LIG_APCC_ABBA_1,R-HSA-174184.1,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
O60566,LIG_APCC_ABBA_1,R-HSA-176409.1,APC/C:Cdc20 mediated degradation of mitotic proteins
O60566,LIG_APCC_ABBA_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
O60566,LIG_APCC_ABBA_1,R-HSA-2467813.1,Separation of Sister Chromatids
O60566,LIG_APCC_ABBA_1,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
O60566,LIG_APCC_ABBA_1,R-HSA-5663220.1,RHO GTPases Activate Formins
O60566,LIG_APCC_ABBA_1,R-HSA-68877.1,Mitotic Prometaphase
O60566,LIG_GLEBS_BUB3_1,R-HSA-141430.1,Inactivation of APC/C via direct inhibition of the APC/C complex
O60566,LIG_GLEBS_BUB3_1,R-HSA-174184.1,Cdc20:Phospho-APC/C mediated degradation of Cyclin A
O60566,LIG_GLEBS_BUB3_1,R-HSA-176409.1,APC/C:Cdc20 mediated degradation of mitotic proteins
O60566,LIG_GLEBS_BUB3_1,R-HSA-179409.1,APC-Cdc20 mediated degradation of Nek2A
O60566,LIG_GLEBS_BUB3_1,R-HSA-2467813.1,Separation of Sister Chromatids
O60566,LIG_GLEBS_BUB3_1,R-HSA-2500257.1,Resolution of Sister Chromatid Cohesion
O60566,LIG_GLEBS_BUB3_1,R-HSA-5663220.1,RHO GTPases Activate Formins
O60566,LIG_GLEBS_BUB3_1,R-HSA-68877.1,Mitotic Prometaphase
O60934,DOC_PIKK_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
O60934,DOC_PIKK_1,R-HSA-5685938.1,HDR through Single Strand Annealing (SSA)
O60934,DOC_PIKK_1,R-HSA-5685939.1,HDR through MMEJ (alt-NHEJ)
O60934,DOC_PIKK_1,R-HSA-5685942.1,HDR through Homologous Recombination (HRR)
O60934,DOC_PIKK_1,R-HSA-5693548.1,Sensing of DNA Double Strand Breaks
O60934,DOC_PIKK_1,R-HSA-5693554.1,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)
O60934,DOC_PIKK_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
O60934,DOC_PIKK_1,R-HSA-5693568.1,Resolution of D-loop Structures through Holliday Junction Intermediates
O60934,DOC_PIKK_1,R-HSA-5693571.1,Nonhomologous End-Joining (NHEJ)
O60934,DOC_PIKK_1,R-HSA-5693579.1,Homologous DNA Pairing and Strand Exchange
O60934,DOC_PIKK_1,R-HSA-5693607.1,Processing of DNA double-strand break ends
O60934,DOC_PIKK_1,R-HSA-5693616.1,Presynaptic phase of homologous DNA pairing and strand exchange
O60934,DOC_PIKK_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
O60934,DOC_PIKK_1,R-HSA-69473.3,G2/M DNA damage checkpoint
O60934,DOC_PIKK_1,R-HSA-912446.1,Meiotic recombination
O60934,MOD_PIKK_1,R-HSA-2559586.2,DNA Damage/Telomere Stress Induced Senescence
O60934,MOD_PIKK_1,R-HSA-5685938.1,HDR through Single Strand Annealing (SSA)
O60934,MOD_PIKK_1,R-HSA-5685939.1,HDR through MMEJ (alt-NHEJ)
O60934,MOD_PIKK_1,R-HSA-5685942.1,HDR through Homologous Recombination (HRR)
O60934,MOD_PIKK_1,R-HSA-5693548.1,Sensing of DNA Double Strand Breaks
O60934,MOD_PIKK_1,R-HSA-5693554.1,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)
O60934,MOD_PIKK_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
O60934,MOD_PIKK_1,R-HSA-5693568.1,Resolution of D-loop Structures through Holliday Junction Intermediates
O60934,MOD_PIKK_1,R-HSA-5693571.1,Nonhomologous End-Joining (NHEJ)
O60934,MOD_PIKK_1,R-HSA-5693579.1,Homologous DNA Pairing and Strand Exchange
O60934,MOD_PIKK_1,R-HSA-5693607.1,Processing of DNA double-strand break ends
O60934,MOD_PIKK_1,R-HSA-5693616.1,Presynaptic phase of homologous DNA pairing and strand exchange
O60934,MOD_PIKK_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
O60934,MOD_PIKK_1,R-HSA-69473.3,G2/M DNA damage checkpoint
O60934,MOD_PIKK_1,R-HSA-912446.1,Meiotic recombination
O75695,MOD_NMyristoyl,R-HSA-5624138.1,Trafficking of myristoylated proteins to the cilium
O76024,MOD_N-GLC_1,R-HSA-381038.1,XBP1(S) activates chaperone genes
O76024,MOD_N-GLC_1,R-HSA-381038.1,XBP1(S) activates chaperone genes
O76024,MOD_N-GLC_1,R-HSA-381038.1,XBP1(S) activates chaperone genes
O76024,MOD_N-GLC_1,R-HSA-381038.1,XBP1(S) activates chaperone genes
O76024,MOD_N-GLC_1,R-HSA-381038.1,XBP1(S) activates chaperone genes
O95613,CLV_Separin_Metazoa,R-HSA-2565942.1,Regulation of PLK1 Activity at G2/M Transition
O95613,CLV_Separin_Metazoa,R-HSA-380259.1,Loss of Nlp from mitotic centrosomes
O95613,CLV_Separin_Metazoa,R-HSA-380270.1,Recruitment of mitotic centrosome proteins and complexes
O95613,CLV_Separin_Metazoa,R-HSA-380284.1,Loss of proteins required for interphase microtubule organizationÃÂ from the centrosome
O95613,CLV_Separin_Metazoa,R-HSA-5620912.1,Anchoring of the basal body to the plasma membrane
O95613,CLV_Separin_Metazoa,R-HSA-8854518.1,AURKA Activation by TPX2
O95644,DOC_PP2B_LxvP_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,DOC_PP2B_LxvP_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,DOC_PP2B_LxvP_1,R-HSA-4086398.2,Ca2+ pathway
O95644,DOC_PP2B_LxvP_1,R-HSA-4086398.2,Ca2+ pathway
O95644,DOC_PP2B_LxvP_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,DOC_PP2B_LxvP_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,DOC_PP2B_PxIxI_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,DOC_PP2B_PxIxI_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,DOC_PP2B_PxIxI_1,R-HSA-4086398.2,Ca2+ pathway
O95644,DOC_PP2B_PxIxI_1,R-HSA-4086398.2,Ca2+ pathway
O95644,DOC_PP2B_PxIxI_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,DOC_PP2B_PxIxI_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,LIG_KEPE_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,LIG_KEPE_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,LIG_KEPE_2,R-HSA-4086398.2,Ca2+ pathway
O95644,LIG_KEPE_2,R-HSA-4086398.2,Ca2+ pathway
O95644,LIG_KEPE_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,LIG_KEPE_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,LIG_KEPE_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,LIG_KEPE_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,LIG_KEPE_2,R-HSA-4086398.2,Ca2+ pathway
O95644,LIG_KEPE_2,R-HSA-4086398.2,Ca2+ pathway
O95644,LIG_KEPE_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,LIG_KEPE_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,LIG_KEPE_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,LIG_KEPE_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,LIG_KEPE_2,R-HSA-4086398.2,Ca2+ pathway
O95644,LIG_KEPE_2,R-HSA-4086398.2,Ca2+ pathway
O95644,LIG_KEPE_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,LIG_KEPE_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_GSK3_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_GSK3_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_GSK3_1,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_GSK3_1,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_GSK3_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_GSK3_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_GSK3_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_GSK3_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_GSK3_1,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_GSK3_1,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_GSK3_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_GSK3_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_PKA_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_PKA_1,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_PKA_1,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_PKA_1,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_PKA_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_PKA_1,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_PKA_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_PKA_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_PKA_2,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_PKA_2,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_PKA_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_PKA_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_PKA_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_PKA_2,R-HSA-2871809.1,FCERI mediated Ca+2 mobilization
O95644,MOD_PKA_2,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_PKA_2,R-HSA-4086398.2,Ca2+ pathway
O95644,MOD_PKA_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95644,MOD_PKA_2,R-HSA-5607763.1,CLEC7A (Dectin-1) induces NFAT activation
O95997,DEG_APCC_KENBOX_2,R-HSA-174154.1,APC/C:Cdc20 mediated degradation of Securin
O95997,DEG_APCC_KENBOX_2,R-HSA-174178.1,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1
O95997,DEG_APCC_KENBOX_2,R-HSA-2467813.1,Separation of Sister Chromatids
O96017,DOC_PP2A_B56_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
O96017,DOC_PP2A_B56_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
O96017,DOC_PP2A_B56_1,R-HSA-6804757.1,Regulation of TP53 Degradation
O96017,DOC_PP2A_B56_1,R-HSA-6804760.1,Regulation of TP53 Activity through Methylation
O96017,DOC_PP2A_B56_1,R-HSA-69473.3,G2/M DNA damage checkpoint
O96017,DOC_PP2A_B56_1,R-HSA-69541.3,Stabilization of p53
O96017,DOC_PP2A_B56_1,R-HSA-69601.1,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A
O96017,LIG_FHA_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
O96017,LIG_FHA_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
O96017,LIG_FHA_1,R-HSA-6804757.1,Regulation of TP53 Degradation
O96017,LIG_FHA_1,R-HSA-6804760.1,Regulation of TP53 Activity through Methylation
O96017,LIG_FHA_1,R-HSA-69473.3,G2/M DNA damage checkpoint
O96017,LIG_FHA_1,R-HSA-69541.3,Stabilization of p53
O96017,LIG_FHA_1,R-HSA-69601.1,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A
O96017,MOD_PIKK_1,R-HSA-5693565.1,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
O96017,MOD_PIKK_1,R-HSA-6804756.1,Regulation of TP53 Activity through Phosphorylation
O96017,MOD_PIKK_1,R-HSA-6804757.1,Regulation of TP53 Degradation
O96017,MOD_PIKK_1,R-HSA-6804760.1,Regulation of TP53 Activity through Methylation
O96017,MOD_PIKK_1,R-HSA-69473.3,G2/M DNA damage checkpoint
O96017,MOD_PIKK_1,R-HSA-69541.3,Stabilization of p53
O96017,MOD_PIKK_1,R-HSA-69601.1,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A
P00533,LIG_PTB_Phospho_1,R-HSA-1227986.3,Signaling by ERBB2
P00533,LIG_PTB_Phospho_1,R-HSA-1236382.1,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
P00533,LIG_PTB_Phospho_1,R-HSA-1236394.1,Signaling by ERBB4
P00533,LIG_PTB_Phospho_1,R-HSA-1250196.2,SHC1 events in ERBB2 signaling
P00533,LIG_PTB_Phospho_1,R-HSA-1251932.2,PLCG1 events in ERBB2 signaling
P00533,LIG_PTB_Phospho_1,R-HSA-1257604.3,PIP3 activates AKT signaling
P00533,LIG_PTB_Phospho_1,R-HSA-177929.1,Signaling by EGFR
P00533,LIG_PTB_Phospho_1,R-HSA-179812.1,GRB2 events in EGFR signaling
P00533,LIG_PTB_Phospho_1,R-HSA-180292.1,GAB1 signalosome
P00533,LIG_PTB_Phospho_1,R-HSA-180336.1,SHC1 events in EGFR signaling
P00533,LIG_PTB_Phospho_1,R-HSA-182971.2,EGFR downregulation
P00533,LIG_PTB_Phospho_1,R-HSA-1963640.2,GRB2 events in ERBB2 signaling
P00533,LIG_PTB_Phospho_1,R-HSA-1963642.2,PI3K events in ERBB2 signaling
P00533,LIG_PTB_Phospho_1,R-HSA-212718.1,EGFR interacts with phospholipase C-gamma
P00533,LIG_PTB_Phospho_1,R-HSA-2179392.1,EGFR Transactivation by Gastrin
P00533,LIG_PTB_Phospho_1,R-HSA-2219530.1,Constitutive Signaling by Aberrant PI3K in Cancer
P00533,LIG_PTB_Phospho_1,R-HSA-445144.1,Signal transduction by L1
P00533,LIG_PTB_Phospho_1,R-HSA-5637810.1,Constitutive Signaling by EGFRvIII
P00533,LIG_PTB_Phospho_1,R-HSA-5638303.1,Inhibition of Signaling by Overexpressed EGFR
P00533,LIG_PTB_Phospho_1,R-HSA-5673001.1,RAF/MAP kinase cascade
P00533,LIG_PTB_Phospho_1,R-HSA-6785631.1,ERBB2 Regulates Cell Motility
P00533,LIG_PTB_Phospho_1,R-HSA-6811558.1,PI5P PP2A and IER3 Regulate PI3K/AKT Signaling
P00533,LIG_PTB_Phospho_1,R-HSA-8847993.1,ERBB2 Activates PTK6 Signaling
P00533,LIG_PTB_Phospho_1,R-HSA-8857538.1,PTK6 promotes HIF1A stabilization
P00533,LIG_PTB_Phospho_1,R-HSA-1227986.3,Signaling by ERBB2
P00533,LIG_PTB_Phospho_1,R-HSA-1236382.1,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
P00533,LIG_PTB_Phospho_1,R-HSA-1236394.1,Signaling by ERBB4
P00533,LIG_PTB_Phospho_1,R-HSA-1250196.2,SHC1 events in ERBB2 signaling
P00533,LIG_PTB_Phospho_1,R-HSA-1251932.2,PLCG1 events in ERBB2 signaling
P00533,LIG_PTB_Phospho_1,R-HSA-1257604.3,PIP3 activates AKT signaling
P00533,LIG_PTB_Phospho_1,R-HSA-177929.1,Signaling by EGFR
P00533,LIG_PTB_Phospho_1,R-HSA-179812.1,GRB2 events in EGFR signaling
P00533,LIG_PTB_Phospho_1,R-HSA-180292.1,GAB1 signalosome
P00533,LIG_PTB_Phospho_1,R-HSA-180336.1,SHC1 events in EGFR signaling
P00533,LIG_PTB_Phospho_1,R-HSA-182971.2,EGFR downregulation
P00533,LIG_PTB_Phospho_1,R-HSA-1963640.2,GRB2 events in ERBB2 signaling
P00533,LIG_PTB_Phospho_1,R-HSA-1963642.2,PI3K events in ERBB2 signaling
P00533,LIG_PTB_Phospho_1,R-HSA-212718.1,EGFR interacts with phospholipase C-gamma
P00533,LIG_PTB_Phospho_1,R-HSA-2179392.1,EGFR Transactivation by Gastrin
P00533,LIG_PTB_Phospho_1,R-HSA-2219530.1,Constitutive Signaling by Aberrant PI3K in Cancer
P00533,LIG_PTB_Phospho_1,R-HSA-445144.1,Signal transduction by L1
P00533,LIG_PTB_Phospho_1,R-HSA-5637810.1,Constitutive Signaling by EGFRvIII
P00533,LIG_PTB_Phospho_1,R-HSA-5638303.1,Inhibition of Signaling by Overexpressed EGFR
P00533,LIG_PTB_Phospho_1,R-HSA-5673001.1,RAF/MAP kinase cascade
P00533,LIG_PTB_Phospho_1,R-HSA-6785631.1,ERBB2 Regulates Cell Motility
P00533,LIG_PTB_Phospho_1,R-HSA-6811558.1,PI5P PP2A and IER3 Regulate PI3K/AKT Signaling
P00533,LIG_PTB_Phospho_1,R-HSA-8847993.1,ERBB2 Activates PTK6 Signaling
P00533,LIG_PTB_Phospho_1,R-HSA-8857538.1,PTK6 promotes HIF1A stabilization
P00533,LIG_SH2_SRC,R-HSA-1227986.3,Signaling by ERBB2
P00533,LIG_SH2_SRC,R-HSA-1236382.1,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
P00533,LIG_SH2_SRC,R-HSA-1236394.1,Signaling by ERBB4
P00533,LIG_SH2_SRC,R-HSA-1250196.2,SHC1 events in ERBB2 signaling
P00533,LIG_SH2_SRC,R-HSA-1251932.2,PLCG1 events in ERBB2 signaling
P00533,LIG_SH2_SRC,R-HSA-1257604.3,PIP3 activates AKT signaling
P00533,LIG_SH2_SRC,R-HSA-177929.1,Signaling by EGFR
P00533,LIG_SH2_SRC,R-HSA-179812.1,GRB2 events in EGFR signaling
P00533,LIG_SH2_SRC,R-HSA-180292.1,GAB1 signalosome
P00533,LIG_SH2_SRC,R-HSA-180336.1,SHC1 events in EGFR signaling
P00533,LIG_SH2_SRC,R-HSA-182971.2,EGFR downregulation
P00533,LIG_SH2_SRC,R-HSA-1963640.2,GRB2 events in ERBB2 signaling
P00533,LIG_SH2_SRC,R-HSA-1963642.2,PI3K events in ERBB2 signaling
P00533,LIG_SH2_SRC,R-HSA-212718.1,EGFR interacts with phospholipase C-gamma
P00533,LIG_SH2_SRC,R-HSA-2179392.1,EGFR Transactivation by Gastrin
P00533,LIG_SH2_SRC,R-HSA-2219530.1,Constitutive Signaling by Aberrant PI3K in Cancer
P00533,LIG_SH2_SRC,R-HSA-445144.1,Signal transduction by L1
P00533,LIG_SH2_SRC,R-HSA-5637810.1,Constitutive Signaling by EGFRvIII
P00533,LIG_SH2_SRC,R-HSA-5638303.1,Inhibition of Signaling by Overexpressed EGFR
P00533,LIG_SH2_SRC,R-HSA-5673001.1,RAF/MAP kinase cascade
P00533,LIG_SH2_SRC,R-HSA-6785631.1,ERBB2 Regulates Cell Motility
P00533,LIG_SH2_SRC,R-HSA-6811558.1,PI5P PP2A and IER3 Regulate PI3K/AKT Signaling
P00533,LIG_SH2_SRC,R-HSA-8847993.1,ERBB2 Activates PTK6 Signaling
P00533,LIG_SH2_SRC,R-HSA-8857538.1,PTK6 promotes HIF1A stabilization
P00533,LIG_SH2_SRC,R-HSA-1227986.3,Signaling by ERBB2
P00533,LIG_SH2_SRC,R-HSA-1236382.1,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants
P00533,LIG_SH2_SRC,R-HSA-1236394.1,Signaling by ERBB4
P00533,LIG_SH2_SRC,R-HSA-1250196.2,SHC1 events in ERBB2 signaling
P00533,LIG_SH2_SRC,R-HSA-1251932.2,PLCG1 events in ERBB2 signaling
P00533,LIG_SH2_SRC,R-HSA-1257604.3,PIP3 activates AKT signaling
P00533,LIG_SH2_SRC,R-HSA-177929.1,Signaling by EGFR
P00533,LIG_SH2_SRC,R-HSA-179812.1,GRB2 events in EGFR signaling
P00533,LIG_SH2_SRC,R-HSA-180292.1,GAB1 signalosome
P00533,LIG_SH2_SRC,R-HSA-180336.1,SHC1 events in EGFR signaling
P00533,LIG_SH2_SRC,R-HSA-182971.2,EGFR downregulation
P00533,LIG_SH2_SRC,R-HSA-1963640.2,GRB2 events in ERBB2 signaling
P00533,LIG_SH2_SRC,R-HSA-1963642.2,PI3K events in ERBB2 signaling
P00533,LIG_SH2_SRC,R-HSA-212718.1,EGFR interacts with phospholipase C-gamma
P00533,LIG_SH2_SRC,R-HSA-2179392.1,EGFR Transactivation by Gastrin
P00533,LIG_SH2_SRC,R-HSA-2219530.1,Constitutive Signaling by Aberrant PI3K in Cancer
P00533,LIG_SH2_SRC,R-HSA-445144.1,Signal transduction by L1
P00533,LIG_SH2_SRC,R-HSA-5637810.1,Constitutive Signaling by EGFRvIII
P00533,LIG_SH2_SRC,R-HSA-5638303.1,Inhibition of Signaling by Overexpressed EGFR
P00533,LIG_SH2_SRC,R-HSA-5673001.1,RAF/MAP kinase cascade
P00533,LIG_SH2_SRC,R-HSA-6785631.1,ERBB2 Regulates Cell Motility
P00533,LIG_SH2_SRC,R-HSA-6811558.1,PI5P PP2A and IER3 Regulate PI3K/AKT Signaling
P00533,LIG_SH2_SRC,R-HSA-8847993.1,ERBB2 Activates PTK6 Signaling
P00533,LIG_SH2_SRC,R-HSA-8857538.1,PTK6 promotes HIF1A stabilization
