uniprot_id,elm,kegg_id,kegg_name
O15111,MOD_PKB_1,hsa05010,Alzheimer disease 
O15111,MOD_PKB_1,hsa05120,Epithelial cell signaling in Helicobacter pylori infection 
O15111,MOD_PKB_1,hsa05130,Pathogenic Escherichia coli infection 
O15111,MOD_PKB_1,hsa05131,Shigellosis 
O15111,MOD_PKB_1,hsa05132,Salmonella infection 
O15111,MOD_PKB_1,hsa05135,Yersinia infection 
O15111,MOD_PKB_1,hsa05142,Chagas disease 
O15111,MOD_PKB_1,hsa05145,Toxoplasmosis 
O15111,MOD_PKB_1,hsa05160,Hepatitis C 
O15111,MOD_PKB_1,hsa05161,Hepatitis B 
O15111,MOD_PKB_1,hsa05162,Measles 
O15111,MOD_PKB_1,hsa05163,Human cytomegalovirus infection 
O15111,MOD_PKB_1,hsa05164,Influenza A 
O15111,MOD_PKB_1,hsa05165,Human papillomavirus infection 
O15111,MOD_PKB_1,hsa05166,Human T cell leukemia virus 1 infection 
O15111,MOD_PKB_1,hsa05167,Kaposi sarcoma associated herpesvirus infection 
O15111,MOD_PKB_1,hsa05168,Herpes simplex virus 1 infection 
O15111,MOD_PKB_1,hsa05169,Epstein Barr virus infection 
O15111,MOD_PKB_1,hsa05170,Human immunodeficiency virus 1 infection 
O15111,MOD_PKB_1,hsa05171,Coronavirus disease   COVID 19 
O15111,MOD_PKB_1,hsa05200,Pathways in cancer 
O15111,MOD_PKB_1,hsa05208,Chemical carcinogenesis   reactive oxygen species 
O15111,MOD_PKB_1,hsa05212,Pancreatic cancer 
O15111,MOD_PKB_1,hsa05215,Prostate cancer 
O15111,MOD_PKB_1,hsa05220,Chronic myeloid leukemia 
O15111,MOD_PKB_1,hsa05221,Acute myeloid leukemia 
O15111,MOD_PKB_1,hsa05222,Small cell lung cancer 
O15111,MOD_PKB_1,hsa05235,PD L1 expression and PD 1 checkpoint pathway in cancer 
O15111,MOD_PKB_1,hsa05417,Lipid and atherosclerosis 
O15111,MOD_PKB_1,hsa05418,Fluid shear stress and atherosclerosis 
O15117,LIG_EVH1_1,hsa04015,Rap1 signaling pathway 
O15117,LIG_EVH1_1,hsa05135,Yersinia infection 
O15118,TRG_DiLeu_LyEn_5,hsa04142,Lysosome 
O15118,TRG_DiLeu_LyEn_5,hsa04979,Cholesterol metabolism 
O15151,DOC_USP7_MATH_1,hsa04115,p53 signaling pathway 
O15151,LIG_14-3-3_CanoR_1,hsa04115,p53 signaling pathway 
O15151,MOD_CK1_1,hsa04115,p53 signaling pathway 
O15151,MOD_PIKK_1,hsa04115,p53 signaling pathway 
O15151,DOC_USP7_MATH_1,hsa05206,MicroRNAs in cancer 
O15151,LIG_14-3-3_CanoR_1,hsa05206,MicroRNAs in cancer 
O15151,MOD_CK1_1,hsa05206,MicroRNAs in cancer 
O15151,MOD_PIKK_1,hsa05206,MicroRNAs in cancer 
O15169,DOC_ANK_TNKS_1,hsa04310,Wnt signaling pathway 
O15169,DOC_GSK3_Axin_1,hsa04310,Wnt signaling pathway 
O15169,DOC_PP2A_B56_1,hsa04310,Wnt signaling pathway 
O15169,MOD_SUMO_for_1,hsa04310,Wnt signaling pathway 
O15169,DOC_ANK_TNKS_1,hsa04390,Hippo signaling pathway 
O15169,DOC_GSK3_Axin_1,hsa04390,Hippo signaling pathway 
O15169,DOC_PP2A_B56_1,hsa04390,Hippo signaling pathway 
O15169,MOD_SUMO_for_1,hsa04390,Hippo signaling pathway 
O15169,DOC_ANK_TNKS_1,hsa04550,Signaling pathways regulating pluripotency of stem cells 
O15169,DOC_GSK3_Axin_1,hsa04550,Signaling pathways regulating pluripotency of stem cells 
O15169,DOC_PP2A_B56_1,hsa04550,Signaling pathways regulating pluripotency of stem cells 
O15169,MOD_SUMO_for_1,hsa04550,Signaling pathways regulating pluripotency of stem cells 
O15169,DOC_ANK_TNKS_1,hsa04934,Cushing syndrome 
O15169,DOC_GSK3_Axin_1,hsa04934,Cushing syndrome 
O15169,DOC_PP2A_B56_1,hsa04934,Cushing syndrome 
O15169,MOD_SUMO_for_1,hsa04934,Cushing syndrome 
O15169,DOC_ANK_TNKS_1,hsa05010,Alzheimer disease 
O15169,DOC_GSK3_Axin_1,hsa05010,Alzheimer disease 
O15169,DOC_PP2A_B56_1,hsa05010,Alzheimer disease 
O15169,MOD_SUMO_for_1,hsa05010,Alzheimer disease 
O15169,DOC_ANK_TNKS_1,hsa05022,Pathways of neurodegeneration   multiple diseases 
O15169,DOC_GSK3_Axin_1,hsa05022,Pathways of neurodegeneration   multiple diseases 
O15169,DOC_PP2A_B56_1,hsa05022,Pathways of neurodegeneration   multiple diseases 
O15169,MOD_SUMO_for_1,hsa05022,Pathways of neurodegeneration   multiple diseases 
O15169,DOC_ANK_TNKS_1,hsa05165,Human papillomavirus infection 
O15169,DOC_GSK3_Axin_1,hsa05165,Human papillomavirus infection 
O15169,DOC_PP2A_B56_1,hsa05165,Human papillomavirus infection 
O15169,MOD_SUMO_for_1,hsa05165,Human papillomavirus infection 
O15169,DOC_ANK_TNKS_1,hsa05200,Pathways in cancer 
O15169,DOC_GSK3_Axin_1,hsa05200,Pathways in cancer 
O15169,DOC_PP2A_B56_1,hsa05200,Pathways in cancer 
O15169,MOD_SUMO_for_1,hsa05200,Pathways in cancer 
O15169,DOC_ANK_TNKS_1,hsa05210,Colorectal cancer 
O15169,DOC_GSK3_Axin_1,hsa05210,Colorectal cancer 
O15169,DOC_PP2A_B56_1,hsa05210,Colorectal cancer 
O15169,MOD_SUMO_for_1,hsa05210,Colorectal cancer 
O15169,DOC_ANK_TNKS_1,hsa05213,Endometrial cancer 
O15169,DOC_GSK3_Axin_1,hsa05213,Endometrial cancer 
O15169,DOC_PP2A_B56_1,hsa05213,Endometrial cancer 
O15169,MOD_SUMO_for_1,hsa05213,Endometrial cancer 
O15169,DOC_ANK_TNKS_1,hsa05217,Basal cell carcinoma 
O15169,DOC_GSK3_Axin_1,hsa05217,Basal cell carcinoma 
O15169,DOC_PP2A_B56_1,hsa05217,Basal cell carcinoma 
O15169,MOD_SUMO_for_1,hsa05217,Basal cell carcinoma 
O15169,DOC_ANK_TNKS_1,hsa05224,Breast cancer 
O15169,DOC_GSK3_Axin_1,hsa05224,Breast cancer 
O15169,DOC_PP2A_B56_1,hsa05224,Breast cancer 
O15169,MOD_SUMO_for_1,hsa05224,Breast cancer 
O15169,DOC_ANK_TNKS_1,hsa05225,Hepatocellular carcinoma 
O15169,DOC_GSK3_Axin_1,hsa05225,Hepatocellular carcinoma 
O15169,DOC_PP2A_B56_1,hsa05225,Hepatocellular carcinoma 
O15169,MOD_SUMO_for_1,hsa05225,Hepatocellular carcinoma 
O15169,DOC_ANK_TNKS_1,hsa05226,Gastric cancer 
O15169,DOC_GSK3_Axin_1,hsa05226,Gastric cancer 
O15169,DOC_PP2A_B56_1,hsa05226,Gastric cancer 
O15169,MOD_SUMO_for_1,hsa05226,Gastric cancer 
O15197,LIG_SH2_CRK,hsa04360,Axon guidance 
O15234,DOC_ANK_TNKS_1,hsa03013,Nucleocytoplasmic transport 
O15234,DOC_ANK_TNKS_1,hsa03015,mRNA surveillance pathway 
O15350,DEG_MDM2_SWIB_1,hsa04115,p53 signaling pathway 
O15350,DOC_WW_Pin1_4,hsa04115,p53 signaling pathway 
O15350,LIG_SH3_3,hsa04115,p53 signaling pathway 
O15350,LIG_WW_1,hsa04115,p53 signaling pathway 
O15350,TRG_NES_CRM1_1,hsa04115,p53 signaling pathway 
O15350,TRG_NLS_Bipartite_1,hsa04115,p53 signaling pathway 
O15350,DEG_MDM2_SWIB_1,hsa04390,Hippo signaling pathway 
O15350,DOC_WW_Pin1_4,hsa04390,Hippo signaling pathway 
O15350,LIG_SH3_3,hsa04390,Hippo signaling pathway 
O15350,LIG_WW_1,hsa04390,Hippo signaling pathway 
O15350,TRG_NES_CRM1_1,hsa04390,Hippo signaling pathway 
O15350,TRG_NLS_Bipartite_1,hsa04390,Hippo signaling pathway 
O15350,DEG_MDM2_SWIB_1,hsa04722,Neurotrophin signaling pathway 
O15350,DOC_WW_Pin1_4,hsa04722,Neurotrophin signaling pathway 
O15350,LIG_SH3_3,hsa04722,Neurotrophin signaling pathway 
O15350,LIG_WW_1,hsa04722,Neurotrophin signaling pathway 
O15350,TRG_NES_CRM1_1,hsa04722,Neurotrophin signaling pathway 
O15350,TRG_NLS_Bipartite_1,hsa04722,Neurotrophin signaling pathway 
O15350,DEG_MDM2_SWIB_1,hsa05162,Measles 
O15350,DOC_WW_Pin1_4,hsa05162,Measles 
O15350,LIG_SH3_3,hsa05162,Measles 
O15350,LIG_WW_1,hsa05162,Measles 
O15350,TRG_NES_CRM1_1,hsa05162,Measles 
O15350,TRG_NLS_Bipartite_1,hsa05162,Measles 
O15392,MOD_PKA_2,hsa01524,Platinum drug resistance 
O15392,MOD_PKA_2,hsa04210,Apoptosis 
O15392,MOD_PKA_2,hsa04215,Apoptosis   multiple species 
O15392,MOD_PKA_2,hsa04390,Hippo signaling pathway 
O15392,MOD_PKA_2,hsa05161,Hepatitis B 
O15392,MOD_PKA_2,hsa05200,Pathways in cancer 
O15392,MOD_PKA_2,hsa05207,Chemical carcinogenesis   receptor activation 
O15392,MOD_PKA_2,hsa05210,Colorectal cancer 
O15427,TRG_DiLeu_BaEn_2,hsa05230,Central carbon metabolism in cancer 
O15527,TRG_NLS_MonoExtN_4,hsa03410,Base excision repair 
O17470,TRG_DiLeu_LyEn_5,cel04020,Calcium signaling pathway 
O17470,TRG_DiLeu_LyEn_5,cel04080,Neuroactive ligand receptor interaction 
O24407,DEG_SCF_TIR1_1,ath04075,Plant hormone signal transduction 
O24408,DEG_SCF_TIR1_1,ath04075,Plant hormone signal transduction 
O24409,DEG_SCF_TIR1_1,ath04075,Plant hormone signal transduction 
O24646,DEG_COP1_1,ath04712,Circadian rhythm   plant 
O35147,LIG_14-3-3_CanoR_1,rno01521,EGFR tyrosine kinase inhibitor resistance 
O35147,LIG_14-3-3_CanoR_1,rno01522,Endocrine resistance 
O35147,LIG_14-3-3_CanoR_1,rno01524,Platinum drug resistance 
O35147,LIG_14-3-3_CanoR_1,rno04012,ErbB signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno04014,Ras signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno04022,cGMP PKG signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno04024,cAMP signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno04062,Chemokine signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno04140,Autophagy   animal 
O35147,LIG_14-3-3_CanoR_1,rno04151,PI3K Akt signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno04210,Apoptosis 
O35147,LIG_14-3-3_CanoR_1,rno04370,VEGF signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno04510,Focal adhesion 
O35147,LIG_14-3-3_CanoR_1,rno04722,Neurotrophin signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno04910,Insulin signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno04919,Thyroid hormone signaling pathway 
O35147,LIG_14-3-3_CanoR_1,rno05010,Alzheimer disease 
O35147,LIG_14-3-3_CanoR_1,rno05014,Amyotrophic lateral sclerosis 
O35147,LIG_14-3-3_CanoR_1,rno05020,Prion disease 
O35147,LIG_14-3-3_CanoR_1,rno05022,Pathways of neurodegeneration   multiple diseases 
O35147,LIG_14-3-3_CanoR_1,rno05145,Toxoplasmosis 
O35147,LIG_14-3-3_CanoR_1,rno05152,Tuberculosis 
O35147,LIG_14-3-3_CanoR_1,rno05160,Hepatitis C 
O35147,LIG_14-3-3_CanoR_1,rno05161,Hepatitis B 
O35147,LIG_14-3-3_CanoR_1,rno05162,Measles 
O35147,LIG_14-3-3_CanoR_1,rno05165,Human papillomavirus infection 
O35147,LIG_14-3-3_CanoR_1,rno05168,Herpes simplex virus 1 infection 
O35147,LIG_14-3-3_CanoR_1,rno05170,Human immunodeficiency virus 1 infection 
O35147,LIG_14-3-3_CanoR_1,rno05200,Pathways in cancer 
O35147,LIG_14-3-3_CanoR_1,rno05203,Viral carcinogenesis 
O35147,LIG_14-3-3_CanoR_1,rno05207,Chemical carcinogenesis   receptor activation 
O35147,LIG_14-3-3_CanoR_1,rno05208,Chemical carcinogenesis   reactive oxygen species 
O35147,LIG_14-3-3_CanoR_1,rno05210,Colorectal cancer 
O35147,LIG_14-3-3_CanoR_1,rno05211,Renal cell carcinoma 
O35147,LIG_14-3-3_CanoR_1,rno05212,Pancreatic cancer 
O35147,LIG_14-3-3_CanoR_1,rno05213,Endometrial cancer 
O35147,LIG_14-3-3_CanoR_1,rno05215,Prostate cancer 
O35147,LIG_14-3-3_CanoR_1,rno05218,Melanoma 
O35147,LIG_14-3-3_CanoR_1,rno05220,Chronic myeloid leukemia 
O35147,LIG_14-3-3_CanoR_1,rno05221,Acute myeloid leukemia 
O35147,LIG_14-3-3_CanoR_1,rno05223,Non small cell lung cancer 
O35147,LIG_14-3-3_CanoR_1,rno05225,Hepatocellular carcinoma 
O35147,LIG_14-3-3_CanoR_1,rno05417,Lipid and atherosclerosis 
O35303,DOC_PP2B_LxvP_1,rno04217,Necroptosis 
O35303,DOC_PP2B_LxvP_1,rno04621,NOD like receptor signaling pathway 
O35303,DOC_PP2B_LxvP_1,rno04668,TNF signaling pathway 
O35305,LIG_TRAF6_MATH_1,mmu04060,Cytokine cytokine receptor interaction 
O35305,LIG_TRAF6_MATH_1,mmu04064,NF kappa B signaling pathway 
O35305,LIG_TRAF6_MATH_1,mmu04380,Osteoclast differentiation 
O35305,LIG_TRAF6_MATH_1,mmu04917,Prolactin signaling pathway 
O35305,LIG_TRAF6_MATH_1,mmu05323,Rheumatoid arthritis 
O35464,LIG_EVH1_1,mmu04360,Axon guidance 
O35550,LIG_AP_GAE_1,rno04144,Endocytosis 
O35607,DOC_MAPK_JIP1_4,mmu04060,Cytokine cytokine receptor interaction 
O35607,DOC_MAPK_JIP1_4,mmu04350,TGF beta signaling pathway 
O35607,DOC_MAPK_JIP1_4,mmu04360,Axon guidance 
O35607,DOC_MAPK_JIP1_4,mmu04390,Hippo signaling pathway 
O35607,DOC_MAPK_JIP1_4,mmu04550,Signaling pathways regulating pluripotency of stem cells 
O35607,DOC_MAPK_JIP1_4,mmu05206,MicroRNAs in cancer 
O35607,DOC_MAPK_JIP1_4,mmu05418,Fluid shear stress and atherosclerosis 
O35625,DOC_GSK3_Axin_1,mmu04310,Wnt signaling pathway 
O35625,DOC_GSK3_Axin_1,mmu04390,Hippo signaling pathway 
O35625,DOC_GSK3_Axin_1,mmu04550,Signaling pathways regulating pluripotency of stem cells 
O35625,DOC_GSK3_Axin_1,mmu04934,Cushing syndrome 
O35625,DOC_GSK3_Axin_1,mmu05010,Alzheimer disease 
O35625,DOC_GSK3_Axin_1,mmu05022,Pathways of neurodegeneration   multiple diseases 
O35625,DOC_GSK3_Axin_1,mmu05165,Human papillomavirus infection 
O35625,DOC_GSK3_Axin_1,mmu05200,Pathways in cancer 
O35625,DOC_GSK3_Axin_1,mmu05210,Colorectal cancer 
O35625,DOC_GSK3_Axin_1,mmu05213,Endometrial cancer 
O35625,DOC_GSK3_Axin_1,mmu05217,Basal cell carcinoma 
O35625,DOC_GSK3_Axin_1,mmu05224,Breast cancer 
O35625,DOC_GSK3_Axin_1,mmu05225,Hepatocellular carcinoma 
O35625,DOC_GSK3_Axin_1,mmu05226,Gastric cancer 
O35973,TRG_NES_CRM1_1,mmu04710,Circadian rhythm 
O35973,TRG_NES_CRM1_1,mmu04713,Circadian entrainment 
O42400,DOC_GSK3_Axin_1,gga04310,Wnt signaling pathway 
O42579,LIG_FZD_DVL_PDZ,xla04150,mTOR signaling pathway 
O42579,LIG_FZD_DVL_PDZ,xla04310,Wnt signaling pathway 
O42579,LIG_FZD_DVL_PDZ,xla04916,Melanogenesis 
O43166,LIG_DLG_GKlike_1,hsa04015,Rap1 signaling pathway 
O43187,DOC_TBK1_STING_1,hsa04722,Neurotrophin signaling pathway 
O43187,LIG_TRAF6_MATH_1,hsa04722,Neurotrophin signaling pathway 
O43187,DOC_TBK1_STING_1,hsa05152,Tuberculosis 
O43187,LIG_TRAF6_MATH_1,hsa05152,Tuberculosis 
O43236,MOD_DYRK1A_RPxSP_1,hsa04210,Apoptosis 
O43236,MOD_DYRK1A_RPxSP_1,hsa04215,Apoptosis   multiple species 
O43292,TRG_ER_diArg_1,hsa00563,Glycosylphosphatidylinositol (GPI) anchor biosynthesis 
O43292,TRG_ER_diArg_1,hsa01100,Metabolic pathways 
O43323,LIG_Integrin_RGDW_4,hsa04340,Hedgehog signaling pathway 
O43353,DOC_MAPK_MEF2A_6,hsa04621,NOD like receptor signaling pathway 
O43353,DOC_MAPK_NFAT4_5,hsa04621,NOD like receptor signaling pathway 
O43353,DOC_MAPK_MEF2A_6,hsa04722,Neurotrophin signaling pathway 
O43353,DOC_MAPK_NFAT4_5,hsa04722,Neurotrophin signaling pathway 
O43353,DOC_MAPK_MEF2A_6,hsa05131,Shigellosis 
O43353,DOC_MAPK_NFAT4_5,hsa05131,Shigellosis 
O43353,DOC_MAPK_MEF2A_6,hsa05132,Salmonella infection 
O43353,DOC_MAPK_NFAT4_5,hsa05132,Salmonella infection 
O43353,DOC_MAPK_MEF2A_6,hsa05152,Tuberculosis 
O43353,DOC_MAPK_NFAT4_5,hsa05152,Tuberculosis 
O43426,LIG_AP2alpha_2,hsa00562,Inositol phosphate metabolism 
O43426,LIG_EH_1,hsa00562,Inositol phosphate metabolism 
O43426,LIG_AP2alpha_2,hsa01100,Metabolic pathways 
O43426,LIG_EH_1,hsa01100,Metabolic pathways 
O43426,LIG_AP2alpha_2,hsa04070,Phosphatidylinositol signaling system 
O43426,LIG_EH_1,hsa04070,Phosphatidylinositol signaling system 
O43432,LIG_eIF4E_1,hsa05416,Viral myocarditis 
O43464,MOD_CDK_SPxxK_3,hsa04210,Apoptosis 
O43464,MOD_CDK_SPxxK_3,hsa04215,Apoptosis   multiple species 
O43464,MOD_CDK_SPxxK_3,hsa05012,Parkinson disease 
O43464,MOD_CDK_SPxxK_3,hsa05022,Pathways of neurodegeneration   multiple diseases 
O43497,DOC_MAPK_DCC_7,hsa04010,MAPK signaling pathway 
O43497,DOC_MAPK_DCC_7,hsa04020,Calcium signaling pathway 
O43497,DOC_MAPK_DCC_7,hsa04713,Circadian entrainment 
O43497,DOC_MAPK_DCC_7,hsa04925,Aldosterone synthesis and secretion 
O43497,DOC_MAPK_DCC_7,hsa04927,Cortisol synthesis and secretion 
O43497,DOC_MAPK_DCC_7,hsa04929,GnRH secretion 
O43497,DOC_MAPK_DCC_7,hsa04930,Type II diabetes mellitus 
O43497,DOC_MAPK_DCC_7,hsa04934,Cushing syndrome 
O43516,LIG_Actin_WH2_1,hsa04144,Endocytosis 
O43516,LIG_EVH1_3,hsa04144,Endocytosis 
O43516,LIG_WH1,hsa04144,Endocytosis 
O43516,LIG_Actin_WH2_1,hsa05130,Pathogenic Escherichia coli infection 
O43516,LIG_EVH1_3,hsa05130,Pathogenic Escherichia coli infection 
O43516,LIG_WH1,hsa05130,Pathogenic Escherichia coli infection 
O43516,LIG_Actin_WH2_1,hsa05135,Yersinia infection 
O43516,LIG_EVH1_3,hsa05135,Yersinia infection 
O43516,LIG_WH1,hsa05135,Yersinia infection 
O43521,LIG_Dynein_DLC8_1,hsa01521,EGFR tyrosine kinase inhibitor resistance 
O43521,LIG_Dynein_DLC8_1,hsa04068,FoxO signaling pathway 
O43521,LIG_Dynein_DLC8_1,hsa04151,PI3K Akt signaling pathway 
O43521,LIG_Dynein_DLC8_1,hsa04210,Apoptosis 
O43521,LIG_Dynein_DLC8_1,hsa04215,Apoptosis   multiple species 
O43521,LIG_Dynein_DLC8_1,hsa04932,Non alcoholic fatty liver disease 
O43521,LIG_Dynein_DLC8_1,hsa05169,Epstein Barr virus infection 
O43521,LIG_Dynein_DLC8_1,hsa05200,Pathways in cancer 
O43521,LIG_Dynein_DLC8_1,hsa05206,MicroRNAs in cancer 
O43521,LIG_Dynein_DLC8_1,hsa05210,Colorectal cancer 
O43524,DOC_PP2A_B56_1,hsa01521,EGFR tyrosine kinase inhibitor resistance 
O43524,LIG_14-3-3_CanoR_1,hsa01521,EGFR tyrosine kinase inhibitor resistance 
O43524,DOC_PP2A_B56_1,hsa04062,Chemokine signaling pathway 
O43524,LIG_14-3-3_CanoR_1,hsa04062,Chemokine signaling pathway 
O43524,DOC_PP2A_B56_1,hsa04068,FoxO signaling pathway 
O43524,LIG_14-3-3_CanoR_1,hsa04068,FoxO signaling pathway 
O43524,DOC_PP2A_B56_1,hsa04137,Mitophagy   animal 
O43524,LIG_14-3-3_CanoR_1,hsa04137,Mitophagy   animal 
O43524,DOC_PP2A_B56_1,hsa04151,PI3K Akt signaling pathway 
O43524,LIG_14-3-3_CanoR_1,hsa04151,PI3K Akt signaling pathway 
O43524,DOC_PP2A_B56_1,hsa04152,AMPK signaling pathway 
O43524,LIG_14-3-3_CanoR_1,hsa04152,AMPK signaling pathway 
O43524,DOC_PP2A_B56_1,hsa04211,Longevity regulating pathway 
O43524,LIG_14-3-3_CanoR_1,hsa04211,Longevity regulating pathway 
O43524,DOC_PP2A_B56_1,hsa04213,Longevity regulating pathway   multiple species 
O43524,LIG_14-3-3_CanoR_1,hsa04213,Longevity regulating pathway   multiple species 
O43524,DOC_PP2A_B56_1,hsa04218,Cellular senescence 
O43524,LIG_14-3-3_CanoR_1,hsa04218,Cellular senescence 
O43524,DOC_PP2A_B56_1,hsa04722,Neurotrophin signaling pathway 
O43524,LIG_14-3-3_CanoR_1,hsa04722,Neurotrophin signaling pathway 
O43524,DOC_PP2A_B56_1,hsa04917,Prolactin signaling pathway 
O43524,LIG_14-3-3_CanoR_1,hsa04917,Prolactin signaling pathway 
O43524,DOC_PP2A_B56_1,hsa05131,Shigellosis 
O43524,LIG_14-3-3_CanoR_1,hsa05131,Shigellosis 
O43524,DOC_PP2A_B56_1,hsa05208,Chemical carcinogenesis   reactive oxygen species 
O43524,LIG_14-3-3_CanoR_1,hsa05208,Chemical carcinogenesis   reactive oxygen species 
O43524,DOC_PP2A_B56_1,hsa05213,Endometrial cancer 
O43524,LIG_14-3-3_CanoR_1,hsa05213,Endometrial cancer 
O43524,DOC_PP2A_B56_1,hsa05223,Non small cell lung cancer 
O43524,LIG_14-3-3_CanoR_1,hsa05223,Non small cell lung cancer 
O43613,LIG_TYR_ITIM,hsa04080,Neuroactive ligand receptor interaction 
O43613,LIG_TYR_ITSM,hsa04080,Neuroactive ligand receptor interaction 
O43623,LIG_LSD1_SNAG_1,hsa04390,Hippo signaling pathway 
O43623,LIG_LSD1_SNAG_1,hsa04520,Adherens junction 
O43683,DEG_APCC_KENBOX_2,hsa04110,Cell cycle 
O43683,LIG_APCC_ABBA_1,hsa04110,Cell cycle 
O43683,LIG_GLEBS_BUB3_1,hsa04110,Cell cycle 
O43683,DEG_APCC_KENBOX_2,hsa04114,Oocyte meiosis 
O43683,LIG_APCC_ABBA_1,hsa04114,Oocyte meiosis 
O43683,LIG_GLEBS_BUB3_1,hsa04114,Oocyte meiosis 
O43683,DEG_APCC_KENBOX_2,hsa04914,Progesterone mediated oocyte maturation 
O43683,LIG_APCC_ABBA_1,hsa04914,Progesterone mediated oocyte maturation 
O43683,LIG_GLEBS_BUB3_1,hsa04914,Progesterone mediated oocyte maturation 
O43711,LIG_HOMEOBOX,hsa05202,Transcriptional misregulation in cancer 
O43889,LIG_HCF-1_HBM_1,hsa04022,cGMP PKG signaling pathway 
O43889,LIG_HCF-1_HBM_1,hsa04024,cAMP signaling pathway 
O43889,LIG_HCF-1_HBM_1,hsa04151,PI3K Akt signaling pathway 
O43889,LIG_HCF-1_HBM_1,hsa04152,AMPK signaling pathway 
O43889,LIG_HCF-1_HBM_1,hsa04211,Longevity regulating pathway 
O43889,LIG_HCF-1_HBM_1,hsa04261,Adrenergic signaling in cardiomyocytes 
O43889,LIG_HCF-1_HBM_1,hsa04668,TNF signaling pathway 
O43889,LIG_HCF-1_HBM_1,hsa04714,Thermogenesis 
O43889,LIG_HCF-1_HBM_1,hsa04725,Cholinergic synapse 
O43889,LIG_HCF-1_HBM_1,hsa04728,Dopaminergic synapse 
O43889,LIG_HCF-1_HBM_1,hsa04911,Insulin secretion 
O43889,LIG_HCF-1_HBM_1,hsa04915,Estrogen signaling pathway 
O43889,LIG_HCF-1_HBM_1,hsa04916,Melanogenesis 
O43889,LIG_HCF-1_HBM_1,hsa04918,Thyroid hormone synthesis 
O43889,LIG_HCF-1_HBM_1,hsa04922,Glucagon signaling pathway 
O43889,LIG_HCF-1_HBM_1,hsa04925,Aldosterone synthesis and secretion 
O43889,LIG_HCF-1_HBM_1,hsa04926,Relaxin signaling pathway 
O43889,LIG_HCF-1_HBM_1,hsa04927,Cortisol synthesis and secretion 
O43889,LIG_HCF-1_HBM_1,hsa04928,"Parathyroid hormone synthesis, secretion and action "
O43889,LIG_HCF-1_HBM_1,hsa04931,Insulin resistance 
O43889,LIG_HCF-1_HBM_1,hsa04934,Cushing syndrome 
O43889,LIG_HCF-1_HBM_1,hsa04935,"Growth hormone synthesis, secretion and action "
O43889,LIG_HCF-1_HBM_1,hsa04962,Vasopressin regulated water reabsorption 
O43889,LIG_HCF-1_HBM_1,hsa05016,Huntington disease 
O43889,LIG_HCF-1_HBM_1,hsa05020,Prion disease 
O43889,LIG_HCF-1_HBM_1,hsa05030,Cocaine addiction 
O43889,LIG_HCF-1_HBM_1,hsa05031,Amphetamine addiction 
O43889,LIG_HCF-1_HBM_1,hsa05034,Alcoholism 
O43889,LIG_HCF-1_HBM_1,hsa05161,Hepatitis B 
O43889,LIG_HCF-1_HBM_1,hsa05163,Human cytomegalovirus infection 
O43889,LIG_HCF-1_HBM_1,hsa05165,Human papillomavirus infection 
O43889,LIG_HCF-1_HBM_1,hsa05166,Human T cell leukemia virus 1 infection 
O43889,LIG_HCF-1_HBM_1,hsa05203,Viral carcinogenesis 
O43889,LIG_HCF-1_HBM_1,hsa05207,Chemical carcinogenesis   receptor activation 
O43889,LIG_HCF-1_HBM_1,hsa05215,Prostate cancer 
O54824,CLV_C14_Caspase3-7,mmu04060,Cytokine cytokine receptor interaction 
O54918,DOC_WW_Pin1_4,mmu01521,EGFR tyrosine kinase inhibitor resistance 
O54918,DOC_WW_Pin1_4,mmu04068,FoxO signaling pathway 
O54918,DOC_WW_Pin1_4,mmu04151,PI3K Akt signaling pathway 
O54918,DOC_WW_Pin1_4,mmu04210,Apoptosis 
O54918,DOC_WW_Pin1_4,mmu04215,Apoptosis   multiple species 
O54918,DOC_WW_Pin1_4,mmu04932,Non alcoholic fatty liver disease 
O54918,DOC_WW_Pin1_4,mmu05169,Epstein Barr virus infection 
O54918,DOC_WW_Pin1_4,mmu05200,Pathways in cancer 
O54918,DOC_WW_Pin1_4,mmu05206,MicroRNAs in cancer 
O54918,DOC_WW_Pin1_4,mmu05210,Colorectal cancer 
O54943,TRG_NES_CRM1_1,mmu04710,Circadian rhythm 
O54943,TRG_NES_CRM1_1,mmu04713,Circadian entrainment 
O54943,TRG_NES_CRM1_1,mmu05202,Transcriptional misregulation in cancer 
O54943,TRG_NES_CRM1_1,mmu05221,Acute myeloid leukemia 
O54957,LIG_SH2_GRB2like,mmu04014,Ras signaling pathway 
O54957,LIG_SH2_GRB2like,mmu04015,Rap1 signaling pathway 
O54957,LIG_SH2_GRB2like,mmu04064,NF kappa B signaling pathway 
O54957,LIG_SH2_GRB2like,mmu04650,Natural killer cell mediated cytotoxicity 
O54957,LIG_SH2_GRB2like,mmu04658,Th1 and Th2 cell differentiation 
